project_id,lead_id,entry_id,af,excerpt,original_af_tags,entry_created,geoWidget,scaleWidget,matrix2dWidget,dateRangeWidget,matrix1dWidget,multiselectWidget,organigramWidget
3939,117343,756527,2341,"People affected by the earthquake in Ouarzazate report the unequal distribution of aid and need assistance from different sectors (food, NFIs, shelter, health) (MWN 11/09/2023). • Health services are likely needed because of the unknown injuries and need for psychological counselling resulting from the losses (HOPE 11/09/2023).","{'geoWidget': [60875, 60934], 'scaleWidget': ['major'], 'matrix2dWidget': ['food', 'health', 'shelter', 'cross', 'health', 'humanitarian conditions->living standards', 'humanitarian conditions->living standards', 'humanitarian conditions->living standards', 'humanitarian conditions->living standards', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 07:33:13.016637+00:00,"[60875, 60934]",['major'],"[['food', 'humanitarian conditions->living standards'], ['health', 'humanitarian conditions->living standards'], ['shelter', 'humanitarian conditions->living standards'], ['cross', 'humanitarian conditions->living standards'], ['health', 'humanitarian conditions->humanitarian conditions']]",['14-09-2023'],,,
3939,117343,756542,2341,"Shelter needs are expected even though the extent of the damage is unclear. There are reports of significant damage to buildings and infrastructure in the affected areas, including residential buildings in the province (Reuters 10/09/2023).","{'geoWidget': [60875, 60934], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['shelter', 'scope & scale->damages & losses'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 07:36:12.551300+00:00,"[60875, 60934]",['usually reliable'],"[['shelter', 'scope & scale->damages & losses']]",['14-09-2023'],,,
3939,116403,753830,2341,"The Ministry of National Education, Primary Education and Sports announced the decision to suspend studies in the rural communities and districts most affected by the earthquake, which struck the provinces of Al Haouz, Chichaoua and Taroudant, starting on September 11, and to continue in the other regions. The Ministry confirmed that, in coordination with local authorities, it was decided to suspend studies within 42 groups","{'geoWidget': [60875, 60909, 60910, 60935], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['education', 'scope & scale->system disruption'], 'dateRangeWidget': ['11-09-2023']}",2023-09-12 10:39:16.873854+00:00,"[60875, 60909, 60910, 60935]",['fairly reliable'],"[['education', 'scope & scale->system disruption']]",['11-09-2023'],,,
3939,117344,756240,2341,"CARE Morocco, Marrakesh, 14 September 2023 -- With thousands of families affected by the recent earthquake in the High Atlas mountains sleeping in the open and winter around the corner, dignified shelter is an urgent priority.","{'geoWidget': [60913, 60875], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['shelter', 'shelter', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->coping mechanisms'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 05:39:12.767835+00:00,"[60913, 60875]",['usually reliable'],"[['shelter', 'humanitarian conditions->humanitarian conditions'], ['shelter', 'humanitarian conditions->coping mechanisms']]",['14-09-2023'],,,
3939,117344,756241,2341,"Homes have either collapsed or display cracks that make them dangerous. Families with small children sleep in the open, with hardly a blanket to protect them as the nights are already chilly. Women, girls, and people with disabilities are particularly vulnerable at such times. With rains starting and winter nearing, we simply don't have the luxury to wait.""","{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['shelter', 'scope & scale->damages & losses'], 'dateRangeWidget': ['14-09-2023'], 'multiselectWidget': ['persons with disability']}",2023-09-15 05:39:12.935709+00:00,[60875],['usually reliable'],"[['shelter', 'scope & scale->damages & losses']]",['14-09-2023'],,['persons with disability'],
3939,117344,756242,2341,The magnitude 6.8 earthquake that struck on the night of September 8 was the most powerful in Morocco in over a century and the deadliest since 1960.,"{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix1dWidget': ['event/shock->shock/driver'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 05:39:13.001081+00:00,[60875],['usually reliable'],,['14-09-2023'],['event/shock->shock/driver'],,
3939,117344,756243,2341,"With its epicenter in the High Atlas mountains, it directly affected 380,000 people in isolated mountain villages and millions more in the Al-Haouz province, including the regional capital Marrakech. The death toll currently stands at nearly 3,000 with over 5,500 wounded, including many in critical condition.","{'geoWidget': [60875, 60883], 'scaleWidget': ['major'], 'matrix1dWidget': ['humanitarian profile->casualties'], 'matrix2dWidget': ['cross', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 05:39:13.128806+00:00,"[60875, 60883]",['major'],"[['cross', 'humanitarian conditions->humanitarian conditions']]",['14-09-2023'],['humanitarian profile->casualties'],,
3939,117344,756244,2341,"In Tamgounssi hamlet, 52 km from Marrakech, many of the houses made of clay and wood collapsed. Entire families now spend the night without a roof over their heads.","{'geoWidget': [60875, 60883], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['shelter', 'scope & scale->damages & losses'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 05:39:13.256704+00:00,"[60875, 60883]",['usually reliable'],"[['shelter', 'scope & scale->damages & losses']]",['14-09-2023'],,,
3939,117344,756245,2341,"Early this morning, an aftershock with a 4.6 magnitude was felt throughout the region, further terrifying the population.","{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix1dWidget': ['event/shock->shock/driver'], 'dateRangeWidget': ['14-09-2023']}",2023-09-15 05:39:13.322165+00:00,[60875],['usually reliable'],,['14-09-2023'],['event/shock->shock/driver'],,
3939,117344,756246,2341,"CARE Morocco, which already has a presence in the earthquake-affected areas, is starting a relief operation in support of the Moroccan authorities, focusing on hot meals, safe water supply, and emergency shelter, with particular attention given to women, girls, and people with disabilities. It is also preparing a psychosocial response given the huge mental health impact of the disaster.","{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['food', 'wash', 'shelter', 'protection', 'capacities & response->national actors', 'capacities & response->national actors', 'capacities & response->national actors', 'capacities & response->national actors'], 'dateRangeWidget': ['14-09-2023'], 'multiselectWidget': ['persons with disability']}",2023-09-15 05:39:13.660107+00:00,[60875],['usually reliable'],"[['food', 'capacities & response->national actors'], ['wash', 'capacities & response->national actors'], ['shelter', 'capacities & response->national actors'], ['protection', 'capacities & response->national actors']]",['14-09-2023'],,['persons with disability'],
3939,117345,761309,2341,"The tireless efforts made by the various authorities since the Al Haouz earthquake have borne fruit, with the reopening of the road leading to Ighil, the area worst hit by this natural disaster, facilitating the delivery of aid to the stricken population. The road to Ighil is crucial for transporting various forms of aid to the affected populations, initially by air, using Royal Armed Forces (FAR) helicopters due to the area's inaccessibility by land.","{'geoWidget': [60913, 60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'cross', 'humanitarian conditions->living standards', 'capacities & response->system functionality'], 'dateRangeWidget': ['13-09-2023']}",2023-09-22 07:48:12.403001+00:00,"[60913, 60875]",['fairly reliable'],"[['logistics', 'humanitarian conditions->living standards'], ['cross', 'capacities & response->system functionality']]",['13-09-2023'],,,
3939,117345,761325,2341,"In the early hours following the earthquake, significant human and logistical resources were mobilized in the province of Al Haouz to reopen to traffic all the sections of road that had been closed due to landslides and rockfalls in this difficult-to-access mountainous area, which severely hampered the arrival of aid and rescue teams to the areas affected by the earthquake, particularly the Ighil region.","{'geoWidget': [60913, 60875], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['humanitarian access->physical constraints'], 'matrix2dWidget': ['logistics', 'logistics', 'logistics', 'capacities & response->system functionality', 'scope & scale->system disruption', 'scope & scale->drivers/aggravating factors'], 'dateRangeWidget': ['13-09-2023']}",2023-09-22 07:54:11.630548+00:00,"[60913, 60875]",['fairly reliable'],"[['logistics', 'capacities & response->system functionality'], ['logistics', 'scope & scale->system disruption'], ['logistics', 'scope & scale->drivers/aggravating factors']]",['13-09-2023'],['humanitarian access->physical constraints'],,
3939,117345,761335,2341,"The Provincial Director of Equipment, Transport and Logistics, Hicham Frindi, told MAP that the commune of Ighil and the surrounding villages are now accessible and opened up.","{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'humanitarian conditions->living standards'], 'dateRangeWidget': ['13-09-2023']}",2023-09-22 08:00:12.650498+00:00,"[60875, 60909]",['fairly reliable'],"[['logistics', 'humanitarian conditions->living standards']]",['13-09-2023'],,,
3939,117345,761336,2341,"To this end, he said, the Ministry had mobilized some 60 machines in the Al Haouz province, as well as considerable human resources, including managers, technicians and machine drivers. A program had also been drawn up in coordination with the provincial authorities to intervene on the rural tracks belonging to the communes, and the necessary machines mobilized.","{'geoWidget': [60875, 60909], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'capacities & response->government and local authorities'], 'dateRangeWidget': ['13-09-2023']}",2023-09-22 08:00:12.766694+00:00,"[60875, 60909]",['fairly reliable'],"[['logistics', 'capacities & response->government and local authorities']]",['13-09-2023'],,,
3939,117345,761337,2341,"Frindi explained that the work carried out by the Ministry's teams had enabled the reopening of the No.7 national road linking Tahanaout to Taroudant, as well as the Provincial Road  2036 on the Azekour-Anemerou and RP 2007-Ighil sections. He noted that PR 2017 between Marrakech and Oukaimden had been reopened over 15 km, PR 2030 between Aghbalou and Oukaimden over 30 km, PR 2015 between Asni and Imlil over 15 km, PR 2009 between Amezmiz and Adassil over 37 km, and PR 2024 between Moulay Brahim and Asni over 4 km.","{'geoWidget': [60913, 60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['logistics', 'capacities & response->system functionality'], 'dateRangeWidget': ['13-09-2023']}",2023-09-22 08:00:12.834528+00:00,"[60913, 60875]",['fairly reliable'],"[['logistics', 'capacities & response->system functionality']]",['13-09-2023'],,,
3939,117346,761313,2341,"The Field Military Medical Hospital, deployed in Asni on the High Instructions of His Majesty King Mohammed VI, showcases the impressive logistical mobilization in support of the earthquake-affected populations.Installed and operational in less than three days, the hospital provides vital assistance to survivors from the villages of the Al Haouz province, where the earthquake struck.","{'geoWidget': [60913, 60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['cross', 'health', 'cross', 'health', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities', 'capacities & response->system functionality', 'capacities & response->system functionality'], 'dateRangeWidget': ['13-09-2023']}",2023-09-22 07:51:11.785095+00:00,"[60913, 60875]",['fairly reliable'],"[['cross', 'capacities & response->government and local authorities'], ['health', 'capacities & response->government and local authorities'], ['cross', 'capacities & response->system functionality'], ['health', 'capacities & response->system functionality']]",['13-09-2023'],,,
